id,episode_num,challenge_type,question,answer,options,word_pieces
1288,53,"translation","""Have you watched a Korean drama? It's so fun.""","한국 드라마 본 적 있어? 재미있어.","[""그렇지?"",""한국 드라마 본 적 있어? 재미있어."",""친구한테도 추천해줬어."",""반응이 어때?""]",
1289,53,"word_order","""Have you tried bibimbap? It's really delicious.""","에마야 순대 먹어봤어",,"[""순대"",""없어요"",""에마야"",""먹어봤어""]"
1290,53,"translation","""Now that I've studied Korean, it's more fun than I expected.""","먹어보니까 완전 달라.","[""먹어보니까 완전 달라."",""친구한테도 추천해줬어."",""그렇지?"",""(먹으며) 생각보다 맛있어!""]",
1291,53,"translation","""Now that I've tried it, it's not spicy at all.""","먹어 보니까 맵지 않아요.","[""먹어 보니까 맵지 않아요."",""아니! 처음이야."",""친구도 좋아했어!"",""(먹으며) 생각보다 맛있어!""]",
1292,53,"fill_blank","먹어___ 완전 달라.","보니까","[""보니까"",""안 돼요"",""봐요"",""몰라요""]",
1293,53,"fill_blank","먹어 ___ 맵지 않아요.","보니까","[""없어요"",""보니까"",""몰라요"",""안 돼요""]",
1294,53,"word_order","""Now that I've studied Korean, it's more fun than I expected.""","먹어보니까 완전 달라",,"[""먹어보니까"",""완전"",""없어요"",""달라""]"
1295,53,"translation","""My friend recommended this restaurant. They say it's delicious.""","친구한테도 추천해줬어.","[""한번 먹어봐!"",""먹어보니까 완전 달라."",""친구한테도 추천해줬어."",""그렇지?""]",
1296,53,"translation","""My teacher recommended this book to me.""","선생님이 이 책 추천해줬어.","[""아니! 처음이야."",""먹어보니까 완전 달라."",""다행이다."",""선생님이 이 책 추천해줬어.""]",
1297,53,"fill_blank","친구한테도 ___.","추천해줬어","[""해요"",""추천해줬어"",""안 돼요"",""봐요""]",
1298,53,"fill_blank","선생님이 이 책 ___.","추천해줬어","[""봐요"",""추천해줬어"",""안 돼요"",""없어요""]",
1299,53,"word_order","""My friend recommended this restaurant. They say it's delicious.""","친구한테도 추천해줬어",,"[""추천해줬어"",""친구한테도"",""없어요""]"
1300,54,"translation","""Can you teach me this dish? I want to learn how to make it.""","응! 가르쳐줄 수 있어?","[""나는 한국어, 넌 영어!"",""지수야, 영어 배우고 싶어?"",""응! 가르쳐줄 수 있어?"",""'그리워'는 'I miss you'야.""]",
1301,54,"translation","""Can you teach me Korean pronunciation?""","한국어 발음 가르쳐줄 수 있어?","[""나도!"",""'그리워'는 'I miss you'야."",""응, 근데 이렇게 하면 더 자연스러워."",""한국어 발음 가르쳐줄 수 있어?""]",
1302,54,"fill_blank","응! ___?","가르쳐줄 수 있어","[""가르쳐줄 수 있어"",""안 돼요"",""봐요"",""해요""]",
1303,54,"fill_blank","한국어 발음 ___?","가르쳐줄 수 있어","[""가르쳐줄 수 있어"",""없어요"",""해요"",""봐요""]",
1304,54,"word_order","""Can you teach me this dish? I want to learn how to make it.""","응 가르쳐줄 수 있어",,"[""수"",""없어요"",""가르쳐줄"",""있어"",""응""]"
1305,54,"translation","""This is Hongdae station, right?""","에마야, 이 표현 맞아?","[""덕분에 많이 배웠어!"",""언어 교환이네!"",""나도!"",""에마야, 이 표현 맞아?""]",
1306,54,"translation","""We're meeting at 2 o'clock tomorrow, right?""","내일 2시에 만나는 거 맞아?","[""나도!"",""지수야, 이거 한국어로 어떻게 해?"",""내일 2시에 만나는 거 맞아?"",""지수야, 영어 배우고 싶어?""]",
1307,54,"fill_blank","에마야, 이 표현 ___?","맞아","[""해요"",""없어요"",""맞아"",""몰라요""]",
1308,54,"fill_blank","내일 2시에 만나는 거 ___?","맞아","[""봐요"",""맞아"",""없어요"",""안 돼요""]",
1309,54,"word_order","""This is Hongdae station, right?""","에마야 이 표현 맞아",,"[""표현"",""맞아"",""없어요"",""이"",""에마야""]"
1310,54,"translation","""How do you use this app? It's my first time.""","지수야, 이거 한국어로 어떻게 해?","[""응! 가르쳐줄 수 있어?"",""지수야, 이거 한국어로 어떻게 해?"",""나는 한국어, 넌 영어!"",""언어 교환이네!""]",
1311,54,"translation","""How do you order delivery in Korea?""","한국에서 배달 주문 어떻게 해?","[""응, 근데 이렇게 하면 더 자연스러워."",""덕분에 많이 배웠어!"",""지수야, 영어 배우고 싶어?"",""한국에서 배달 주문 어떻게 해?""]",
1312,54,"fill_blank","지수야, 이거 한국어로 ___?","어떻게 해","[""봐요"",""없어요"",""어떻게 해"",""안 돼요""]",
1313,54,"fill_blank","한국에서 배달 주문 ___?","어떻게 해","[""어떻게 해"",""해요"",""봐요"",""안 돼요""]",
1314,54,"word_order","""How do you use this app? It's my first time.""","지수야 이거 한국어로 어떻게 해",,"[""해"",""이거"",""어떻게"",""없어요"",""지수야"",""한국어로""]"
1315,55,"translation","""Have you ever tried making kimchi? Is it hard?""","에마야, 김치찌개 만들어봤어?","[""이렇게 하면 돼."",""맛있어!! 내가 만들었어!"",""에마야, 김치찌개 만들어봤어?"",""이거 얼마나 넣어?""]",
1316,55,"translation","""Have you ever tried making a homemade cake?""","홈메이드 케이크 만들어봤어?","[""다 됐어?"",""응! 맛봐봐."",""홈메이드 케이크 만들어봤어?"",""잘했어!""]",
1317,55,"fill_blank","에마야, 김치찌개 ___?","만들어봤어","[""해요"",""만들어봤어"",""몰라요"",""없어요""]",
1318,55,"fill_blank","홈메이드 케이크 ___?","만들어봤어","[""없어요"",""안 돼요"",""만들어봤어"",""봐요""]",
1319,55,"word_order","""Have you ever tried making kimchi? Is it hard?""","에마야 김치찌개 만들어봤어",,"[""김치찌개"",""만들어봤어"",""에마야"",""없어요""]"
1320,55,"translation","""How much sugar do you add? I think it'll be too sweet.""","이거 얼마나 넣어?","[""먼저 재료 준비해."",""이거 얼마나 넣어?"",""에마야, 김치찌개 만들어봤어?"",""아니! 가르쳐줘.""]",
1321,55,"translation","""How much salt do you put in? It's not in the recipe.""","소금 얼마나 넣어? 레시피에 없어.","[""먼저 재료 준비해."",""응! 맛봐봐."",""소금 얼마나 넣어? 레시피에 없어."",""잘했어!""]",
1322,55,"fill_blank","이거 ___?","얼마나 넣어","[""없어요"",""봐요"",""몰라요"",""얼마나 넣어""]",
1323,55,"fill_blank","소금 ___? 레시피에 없어.","얼마나 넣어","[""안 돼요"",""몰라요"",""얼마나 넣어"",""해요""]",
1324,55,"word_order","""How much sugar do you add? I think it'll be too sweet.""","이거 얼마나 넣어",,"[""이거"",""없어요"",""얼마나"",""넣어""]"
1325,55,"translation","""Just press this button. It's easy.""","에마야, 김치찌개 만들어봤어?","[""응! 맛봐봐."",""맛있어!! 내가 만들었어!"",""에마야, 김치찌개 만들어봤어?"",""다 됐어?""]",
1326,55,"translation","""Just turn left from here.""","여기서 왼쪽으로 꺾으면 돼.","[""맛있어!! 내가 만들었어!"",""먼저 재료 준비해."",""다 됐어?"",""여기서 왼쪽으로 꺾으면 돼.""]",
1327,55,"word_order","""Just press this button. It's easy.""","에마야 김치찌개 만들어봤어",,"[""김치찌개"",""에마야"",""만들어봤어"",""없어요""]"
1328,56,"translation","""I'm going to buy new sneakers today.""","에마, 뭐 살 거야?","[""쇼핑 어때?"",""에마, 뭐 살 거야?"",""너무 재미있어!"",""네!""]",
1329,56,"translation","""I'm going to buy a birthday gift this week.""","이번 주에 생일 선물 살 거예요.","[""카드로 할게요."",""잘 어울릴 것 같아!"",""이번 주에 생일 선물 살 거예요."",""쇼핑 어때?""]",
1330,56,"fill_blank","이번 주에 생일 선물 ___.","살 거예요","[""봐요"",""해요"",""안 돼요"",""살 거예요""]",
1331,56,"word_order","""I'm going to buy new sneakers today.""","에마 뭐 살 거야",,"[""거야"",""살"",""에마"",""없어요"",""뭐""]"
1332,56,"translation","""How is this outfit? Does it suit me?""","이거 어때?","[""한국 옷 사고 싶어!"",""이거 어때?"",""카드로 할게요."",""에마, 뭐 살 거야?""]",
1333,56,"translation","""How is this? Will it work as a gift?""","이거 어때요? 선물로 괜찮을까요?","[""잘 어울릴 것 같아!"",""좀 깎아주실 수 있어?"",""이미 세일 중이에요."",""이거 어때요? 선물로 괜찮을까요?""]",
1334,56,"fill_blank","___? 선물로 괜찮을까요?","이거 어때요","[""해요"",""이거 어때요"",""몰라요"",""안 돼요""]",
1335,56,"word_order","""How is this outfit? Does it suit me?""","이거 어때",,"[""이거"",""없어요"",""어때""]"
1336,56,"translation","""I'll pay by card. I don't have any cash.""","카드로 할게요.","[""잘 어울릴 것 같아!"",""좀 깎아주실 수 있어?"",""카드로 할게요."",""네!""]",
1337,56,"translation","""I'll pay by card. Is a credit card okay?""","카드로 할게요. 신용카드도 돼요?","[""카드로 할게요. 신용카드도 돼요?"",""너무 재미있어!"",""좀 깎아주실 수 있어?"",""에마, 뭐 살 거야?""]",
1338,56,"fill_blank","___.","카드로 할게요","[""안 돼요"",""카드로 할게요"",""봐요"",""몰라요""]",
1339,56,"fill_blank","___. 신용카드도 돼요?","카드로 할게요","[""몰라요"",""카드로 할게요"",""해요"",""안 돼요""]",
1340,56,"word_order","""I'll pay by card. I don't have any cash.""","카드로 할게요",,"[""카드로"",""없어요"",""할게요""]"
1341,57,"translation","""Have you been to a Korean noraebang? It's really fun.""","지수야, 알바 해봤어?","[""처음엔 힘들었는데 재미있었어."",""진짜? 나도 해보고 싶어!"",""지수야, 알바 해봤어?"",""응! 카페에서 했어.""]",
1342,57,"translation","""Have you tried skydiving?""","스카이다이빙 해봤어?","[""진짜? 나도 해보고 싶어!"",""스카이다이빙 해봤어?"",""열심히 하면 돼."",""어땠어?""]",
1343,57,"fill_blank","지수야, 알바 ___?","해봤어","[""어땠어"",""해봤어"",""없어요"",""몰라요""]",
1344,57,"fill_blank","스카이다이빙 ___?","해봤어","[""어땠어"",""몰라요"",""봐요"",""해봤어""]",
1345,57,"word_order","""Have you been to a Korean noraebang? It's really fun.""","지수야 알바 해봤어",,"[""알바"",""해봤어"",""지수야"",""어땠어?""]"
1346,57,"translation","""How was your blind date yesterday?""","어땠어?","[""어땠어?"",""고마워!"",""화이팅!"",""열심히 하면 돼.""]",
1347,57,"translation","""How did the interview go? Did it go well?""","면접 어땠어? 잘 됐어?","[""도전해볼게!"",""면접 어땠어? 잘 됐어?"",""응! 카페에서 했어."",""화이팅!""]",
1348,57,"fill_blank","___?","어땠어","[""해요"",""안 돼요"",""몰라요"",""어땠어""]",
1349,57,"fill_blank","면접 ___? 잘 됐어?","어땠어","[""몰라요"",""안 돼요"",""어땠어"",""없어요""]",
1350,57,"translation","""Just press this button. It's easy.""","지수야, 알바 해봤어?","[""응! 카페에서 했어."",""지수야, 알바 해봤어?"",""고마워!"",""진짜? 나도 해보고 싶어!""]",
1351,57,"translation","""Just turn left from here.""","여기서 왼쪽으로 꺾으면 돼.","[""응! 카페에서 했어."",""여기서 왼쪽으로 꺾으면 돼."",""고마워!"",""덕분에 한국어도 더 늘었어.""]",
1352,57,"word_order","""Just press this button. It's easy.""","지수야 알바 해봤어",,"[""알바"",""어땠어?"",""지수야"",""해봤어""]"
1353,58,"translation","""I want to receive flowers for my birthday.""","진찰받고 싶어요.","[""(다음날) 많이 나았어요!"",""진찰받고 싶어요."",""언제부터 아팠어요?"",""어제부터요.""]",
1354,58,"translation","""I want to receive a handwritten letter from someone.""","누군가한테 편지 받고 싶어요.","[""이 약 드세요."",""누군가한테 편지 받고 싶어요."",""언제부터 아팠어요?"",""어제부터요.""]",
1355,58,"fill_blank","진찰___.","받고 싶어요","[""해요"",""몰라요"",""안 돼요"",""받고 싶어요""]",
1356,58,"fill_blank","누군가한테 편지 ___.","받고 싶어요","[""받고 싶어요"",""몰라요"",""안 돼요"",""봐요""]",
1357,58,"word_order","""I want to receive flowers for my birthday.""","진찰받고 싶어요",,"[""없어요"",""진찰받고"",""싶어요""]"
1358,58,"translation","""Where does it hurt? Do you need to go to the hospital?""","어디가 아파요?","[""어디가 아파요?"",""어제부터요."",""이 약 드세요."",""진찰받고 싶어요.""]",
1359,58,"translation","""Where does it hurt? You look like you're suffering a lot.""","어디가 아파요? 많이 힘들어 보여요.","[""어디가 아파요? 많이 힘들어 보여요."",""하루에 몇 번이요?"",""진찰받고 싶어요."",""어제부터요.""]",
1360,58,"fill_blank","___?","어디가 아파요","[""어디가 아파요"",""몰라요"",""없어요"",""봐요""]",
1361,58,"fill_blank","___? 많이 힘들어 보여요.","어디가 아파요","[""없어요"",""안 돼요"",""봐요"",""어디가 아파요""]",
1362,58,"word_order","""Where does it hurt? Do you need to go to the hospital?""","어디가 아파요",,"[""없어요"",""어디가"",""아파요""]"
1363,58,"translation","""Since when have you been in pain? Since yesterday?""","언제부터 아팠어요?","[""어디가 아파요?"",""언제부터 아팠어요?"",""다행이다!"",""어디가 불편하세요?""]",
1364,58,"translation","""Since when has your head been hurting?""","머리가 언제부터 아팠어요?","[""어디가 아파요?"",""진찰받고 싶어요."",""배가 많이 아파요."",""머리가 언제부터 아팠어요?""]",
1365,58,"fill_blank","___?","언제부터 아팠어요","[""몰라요"",""봐요"",""언제부터 아팠어요"",""없어요""]",
1366,58,"fill_blank","머리가 ___?","언제부터 아팠어요","[""없어요"",""봐요"",""안 돼요"",""언제부터 아팠어요""]",
1367,58,"word_order","""Since when have you been in pain? Since yesterday?""","언제부터 아팠어요",,"[""없어요"",""언제부터"",""아팠어요""]"
1368,59,"translation","""Have you been to Jeju Island before?""","에마, 여기 와 봤어?","[""조용해서 공부하기 좋아요."",""좋아!"",""아니! 처음이야."",""에마, 여기 와 봤어?""]",
